year,Customer_ID,Order_Nr,Product_category,Quantity,Value
2024,A81063389,I133165336,Beauty,1,47.46371
2024,A810664816,I133228031,Beauty,1,395.53896
2024,A810664887,I133075623,Beauty,1,59.31154
2024,A810664887,I133250115,Beauty,1,51.42103
2024,A810664893,I133133416,Beauty,1,235.36402
2024,A810665173,I133081917,Beauty,1,79.07401
2024,A810665173,I133129531,Beauty,2,353.84232
2024,A810665173,I133185084,Beauty,5,429.44161
2024,A810665173,I133228196,Beauty,2,399.54454
2024,A810665173,I133250590,Beauty,3,188.214
2024,A810665192,I133146851,Beauty,1,87.64016
2024,A81063429,I133216368,Beauty,1,50.4317
2024,A81063429,I133256669,Beauty,2,387.45541
2024,A81063445,I133132228,Beauty,3,404.12924
2024,A81063448,I133133247,Beauty,1,235.36402
2024,A810665404,I133245284,Beauty,2,111.55299
2024,A810665404,I133245284,Electronics,1,33.61309
2024,A810665432,I133272159,Beauty,1,78.9051
2024,A81063458,I133103497,Beauty,1,27.70124
2024,A81063458,I133260443,Beauty,3,170.52671
2024,A810665495,I133089342,Beauty,1,48.45304
2024,A810665518,I133250289,Beauty,3,212.80247
2024,A81063467,I133163713,Beauty,1,49.24933
2024,A81063467,I133259520,Beauty,1,49.24933
2024,A810665593,I133095997,Beauty,1,148.13407
2024,A810665593,I133182412,Beauty,1,102.89032
2024,A810665593,I133245753,Beauty,1,274.91309
2024,A810665672,I133219082,Beauty,3,213.47811
2024,A810665709,I133269209,Beauty,1,78.9051
2024,A810665724,I133253757,Beauty,3,206.86649
2024,A810665756,I133254365,Beauty,3,211.35467
2024,A810665775,I133273266,Beauty,1,78.9051
2024,A810665787,I133085652,Beauty,1,79.07401
2024,A810665823,I133159509,Beauty,2,98.49866
2024,A81063492,I133136984,Beauty,4,299.4533
2024,A810665926,I133193284,Beauty,1,72.99325
2024,A810665972,I133083805,Beauty,1,79.07401
2024,A810665978,I133164566,Beauty,1,49.24933
2024,A81063508,I133109884,Beauty,5,877.99418
2024,A810666142,I133250515,Beauty,1,72.99325
2024,A810666147,I133182964,Beauty,1,102.89032
2024,A810666201,I133271647,Beauty,2,157.83433
2024,A810666283,I133186914,Beauty,2,131.33959
2024,A810666333,I133148287,Beauty,1,37.28085
2024,A81063546,I133138439,Beauty,4,194.05346
2024,A81063551,I133133766,Beauty,1,235.36402
2024,A81063553,I133146224,Beauty,1,87.64016
2024,A81063553,I133161900,Beauty,1,49.24933
2024,A81063559,I133268460,Beauty,2,128.15443
2024,A810666522,I133179911,Beauty,1,63.38951
2024,A810666522,I133262360,Beauty,4,194.12585
2024,A81063571,I133117508,Beauty,1,54.79923
2024,A81063571,I133177280,Beauty,4,183.1467
2024,A810666680,I133088621,Beauty,1,47.46371
2024,A810666680,I133233009,Beauty,1,51.42103
2024,A810666769,I133232891,Beauty,2,78.71206
2024,A810666769,I133247293,Beauty,1,274.91309
2024,A810666769,I133249618,Beauty,2,153.10485
2024,A810666821,I133209337,Beauty,1,118.4783
2024,A81063594,I133108337,Beauty,1,191.85763
2024,A810667136,I133140810,Beauty,1,37.28085
2024,A810667233,I133178347,Beauty,3,213.91245
2024,A810667233,I133260412,Beauty,1,80.06334
2024,A810667233,I133260413,Beauty,2,144.34566
2024,A81063634,I133157912,Beauty,2,165.38702
2024,A81063634,I133210643,Beauty,2,120.45696
2024,A810667310,I133076011,Beauty,3,177.42789
2024,A810667312,I133163866,Beauty,1,84.06892
2024,A810667319,I133159000,Beauty,1,49.24933
2024,A810667328,I133140876,Beauty,2,146.87931
2024,A810667328,I133212394,Beauty,1,789.17165
2024,A81063646,I133129766,Beauty,1,98.59518
2024,A810667398,I133150776,Beauty,1,79.02575
2024,A810667399,I133076845,Beauty,10,810.01997
2024,A810667399,I133083839,Beauty,4,334.03159
2024,A810667411,I133221967,Beauty,1,97.89541
2024,A81063651,I133162330,Beauty,1,97.89541
2024,A810667437,I133080936,Beauty,1,69.03593
2024,A810667437,I133130703,Beauty,1,235.36402
2024,A810667437,I133151151,Beauty,1,75.11669
2024,A810667437,I133174058,Beauty,1,69.10832
2024,A810667437,I133208699,Beauty,2,188.11748
2024,A810667437,I133217814,Beauty,1,56.82615
2024,A810667447,I133074941,Beauty,4,319.81902
2024,A810667473,I133269480,Beauty,1,53.90642
2024,A810667477,I133144099,Beauty,1,74.17562
2024,A810667477,I133227387,Beauty,1,395.53896
2024,A810667502,I133094914,Beauty,1,55.28183
2024,A81063661,I133143445,Beauty,1,87.64016
2024,A81063661,I133159899,Beauty,2,146.15541
2024,A81063661,I133185647,Beauty,2,126.80315
2024,A810667527,I133158957,Beauty,1,49.24933
2024,A810667535,I133196524,Beauty,5,270.90751
2024,A810667554,I133213215,Beauty,1,789.17165
2024,A810667555,I133089634,Beauty,2,95.91675
2024,A810667593,I133240909,Beauty,3,196.78015
2024,A810667593,I133269482,Beauty,5,277.2537
2024,A810667612,I133166227,Beauty,2,108.56087
2024,A810667627,I133084021,Beauty,4,247.3325
2024,A810667627,I133165522,Beauty,4,204.55001
2024,A810667627,I133251621,Beauty,1,76.56449
2024,A810667629,I133242485,Beauty,4,281.23515
2024,A810667629,I133272676,Beauty,2,147.94103
2024,A810667791,I133253557,Beauty,3,226.60483
2024,A810667845,I133141207,Beauty,1,87.64016
2024,A810667872,I133249931,Beauty,11,812.86731
2024,A810667948,I133258819,Beauty,1,131.38785
2024,A810667974,I133226057,Beauty,1,59.28741
2024,A810667974,I133276978,Beauty,1,47.46371
2024,A810667986,I133271477,Beauty,1,37.37737
2024,A81063716,I133143381,Beauty,1,59.23915
2024,A810668103,I133168456,Beauty,1,76.56449
2024,A810668111,I133088627,Beauty,1,59.14263
2024,A810668111,I133160638,Beauty,2,108.56087
2024,A810668174,I133241844,Beauty,1,65.58534
2024,A810668199,I133116511,Beauty,2,170.04411
2024,A810668291,I133206913,Beauty,4,207.25257
2024,A810668359,I133204382,Beauty,3,194.70497
2024,A810668375,I133215795,Beauty,1,39.38016
2024,A810668392,I133269108,Beauty,1,61.2902
2024,A810668493,I133086018,Beauty,1,252.23089
2024,A810668519,I133154651,Beauty,1,39.38016
2024,A810668614,I133080345,Beauty,1,59.28741
2024,A81063786,I133191841,Beauty,1,130.5433
2024,A81063791,I133222542,Beauty,1,57.30875
2024,A81063806,I133187099,Beauty,1,94.73438
2024,A81063806,I133211174,Beauty,1,34.60242
2024,A81063806,I133280074,Beauty,1,63.29299
2024,A81063806,I133280114,Beauty,1,84.64804
2024,A810669145,I133256215,Beauty,1,76.56449
2024,A810669159,I133254962,Beauty,2,139.08532
2024,A810669176,I133223276,Beauty,3,177.40376
2024,A810669176,I133270946,Beauty,2,116.28247
2024,A810669357,I133163636,Beauty,3,170.33367
2024,A810669393,I133116793,Beauty,1,62.52083
2024,A810669393,I133186318,Beauty,2,78.71206
2024,A810669393,I133254779,Beauty,3,229.66934
2024,A81063853,I133091316,Beauty,3,183.60517
2024,A810669506,I133191212,Beauty,1,90.77706
2024,A810669516,I133144119,Beauty,1,59.23915
2024,A810669516,I133200195,Beauty,2,141.25702
2024,A810669516,I133231606,Beauty,1,39.35603
2024,A810669581,I133083259,Beauty,2,112.6871
2024,A810669592,I133279262,Beauty,3,277.51913
2024,A810669597,I133211255,Beauty,1,34.60242
2024,A81063884,I133161787,Beauty,2,108.56087
2024,A810669752,I133161280,Beauty,1,49.24933
2024,A810669752,I133193496,Beauty,1,72.99325
2024,A810669752,I133274840,Beauty,1,59.14263
2024,A810669791,I133143435,Beauty,1,59.23915
2024,A810669791,I133163554,Beauty,1,49.24933
2024,A81063889,I133214216,Electronics,1,1184.73474
2024,A810669837,I133278826,Beauty,2,117.9957
2024,A81063894,I133094631,Beauty,1,57.35701
2024,A810669956,I133247937,Beauty,1,274.91309
2024,A810670086,I133100377,Beauty,1,86.65083
2024,A810670086,I133204276,Beauty,1,43.31335
2024,A810670086,I133275644,Electronics,1,350.07804
2024,A81063919,I133141344,Beauty,1,59.23915
2024,A81063922,I133085380,Beauty,2,138.38555
2024,A81063922,I133162789,Beauty,1,49.24933
2024,A81063927,I133272484,Beauty,1,128.3716
2024,A810670176,I133172365,Beauty,2,150.0886
2024,A810670230,I133084201,Beauty,1,79.07401
2024,A810670230,I133163365,Beauty,1,49.24933
2024,A81063950,I133080126,Beauty,3,233.14406
2024,A81063952,I133147713,Beauty,3,155.6385
2024,A81063952,I133186542,Beauty,1,63.38951
2024,A810670473,I133187036,Beauty,2,126.80315
2024,A810670547,I133212281,Beauty,1,78.9051
2024,A810670555,I133159608,Beauty,2,108.56087
2024,A810670633,I133189455,Beauty,3,262.55853
2024,A810670727,I133200931,Beauty,2,168.47566
2024,A810670727,I133239358,Beauty,1,43.77182
2024,A810670811,I133082626,Beauty,1,79.07401
2024,A810670822,I133240724,Beauty,1,65.58534
2024,A810670823,I133096171,Beauty,1,133.51129
2024,A810670823,I133196290,Beauty,1,81.05267
2024,A810670891,I133234415,Beauty,1,59.28741
2024,A81064004,I133233736,Beauty,1,47.46371
2024,A81064005,I133160453,Beauty,1,53.39969
2024,A810671017,I133226064,Beauty,1,79.02575
2024,A810671207,I133074968,Beauty,2,157.83433
2024,A810671222,I133206049,Beauty,1,27.70124
2024,A81064038,I133131577,Beauty,2,274.74418
2024,A81064038,I133223041,Beauty,1,118.4783
2024,A810671318,I133160005,Beauty,2,108.75391
2024,A810671318,I133192731,Beauty,1,49.24933
2024,A810671320,I133146438,Beauty,1,59.23915
2024,A810671320,I133154205,Beauty,2,150.04034
2024,A810671320,I133222061,Beauty,1,52.43449
2024,A810671320,I133252818,Beauty,1,72.17283
2024,A810671334,I133250031,Beauty,1,77.86751
2024,A81064047,I133164820,Beauty,3,166.90721
2024,A810671420,I133133202,Beauty,1,235.36402
2024,A810671459,I133240731,Beauty,3,174.60468
2024,A810671542,I133237132,Beauty,1,69.63918
2024,A810671560,I133265900,Beauty,1,59.14263
2024,A810671578,I133134153,Beauty,1,235.36402
2024,A810671586,I133150501,Beauty,2,136.26211
2024,A81064070,I133251772,Beauty,2,148.73732
2024,A810672096,I133225678,Beauty,1,118.4783
2024,A810672181,I133140455,Beauty,1,59.23915
2024,A810672247,I133255097,Beauty,1,76.56449
2024,A810672258,I133253715,Beauty,2,129.21615
2024,A810672354,I133268208,Beauty,1,37.37737
2024,A810672449,I133126903,Beauty,1,49.41824
2024,A810672452,I133154112,Beauty,2,118.01983
2024,A810672452,I133258606,Beauty,1,51.42103
2024,A810672458,I133252892,Beauty,2,153.10485
2024,A81064157,I133134034,Beauty,1,235.36402
2024,A81064157,I133191488,Beauty,2,130.13309
2024,A810672527,I133165407,Beauty,2,108.56087
2024,A810672527,I133253257,Beauty,4,297.45051
2024,A810672550,I133161451,Beauty,1,49.24933
2024,A810672562,I133199070,Beauty,4,229.88651
2024,A810672562,I133211117,Beauty,1,217.36304
2024,A810672578,I133127229,Beauty,6,455.47788
2024,A810672613,I133076810,Beauty,2,138.14425
2024,A810672623,I133266621,Beauty,2,116.28247
2024,A810672702,I133171014,Beauty,1,102.89032
2024,A810672702,I133266441,Beauty,5,313.85891
2024,A810672702,I133267104,Beauty,1,78.9051
2024,A810672754,I133223763,Beauty,1,395.53896
2024,A81064189,I133134388,Beauty,1,67.99834
2024,A81064190,I133085797,Beauty,3,285.50616
2024,A81064190,I133126273,Beauty,1,125.04166
2024,A81064190,I133144446,Beauty,2,102.89032
2024,A81064190,I133156058,Beauty,6,381.88138
2024,A81064190,I133186570,Beauty,1,102.89032
2024,A81064190,I133251443,Beauty,3,211.47532
2024,A810672816,I133138451,Beauty,2,125.64491
2024,A810672816,I133164256,Beauty,1,49.24933
2024,A810672816,I133198651,Beauty,2,175.03902
2024,A810672816,I133221387,Beauty,1,33.42005
2024,A810672816,I133252272,Beauty,3,205.90129
2024,A810672816,I133271756,Beauty,1,50.4317
2024,A810672921,I133077515,Beauty,4,203.44003
2024,A810672921,I133090782,Beauty,1,47.46371
2024,A810672921,I133172421,Beauty,3,183.96712
2024,A810672921,I133204246,Beauty,3,194.43954
2024,A810672921,I133269083,Beauty,2,190.67526
2024,A810673016,I133080351,Beauty,1,69.03593
2024,A810673016,I133124928,Beauty,1,72.99325
2024,A81064221,I133119766,Beauty,1,86.81974
2024,A81064239,I133079420,Beauty,1,77.14361
2024,A810673369,I133150546,Beauty,1,96.90608
2024,A81064248,I133177078,Beauty,4,255.24714
2024,A810673386,I133124116,Beauty,2,185.72861
2024,A810673386,I133185401,Beauty,2,122.70105
2024,A810673460,I133074846,Beauty,2,197.57644
2024,A810673478,I133165199,Beauty,4,264.03046
2024,A810673480,I133074686,Beauty,3,229.28326
2024,A810673480,I133079955,Beauty,4,345.90355
2024,A810673480,I133092306,Beauty,1,47.46371
2024,A810673480,I133106972,Beauty,1,138.2649
2024,A810673480,I133213944,Beauty,1,43.12031
2024,A810673480,I133268851,Beauty,2,119.46763
2024,A810673499,I133251789,Beauty,1,57.04332
2024,A810673524,I133162537,Beauty,1,49.24933
2024,A810673524,I133275661,Beauty,2,145.9865
2024,A810673558,I133083864,Beauty,1,79.07401
2024,A81064271,I133146428,Beauty,1,59.23915
2024,A810673648,I133252520,Beauty,4,275.95068
2024,A810673659,I133214119,Beauty,1,789.17165
2024,A81064284,I133251155,Beauty,3,252.37567
2024,A810673893,I133235599,Beauty,4,236.7153
2024,A810674079,I133193321,Beauty,3,257.34645
2024,A81064351,I133078840,Beauty,1,27.70124
2024,A81064351,I133083815,Beauty,2,138.36142
2024,A81064351,I133249622,Beauty,4,303.14519
2024,A810674459,I133214425,Beauty,1,591.37804
2024,A810674468,I133252937,Beauty,4,297.45051
2024,A81064359,I133104880,Beauty,1,67.99834
2024,A81064359,I133246064,Beauty,1,274.91309
2024,A81064359,I133269705,Beauty,1,78.9051
2024,A810674499,I133212352,Beauty,1,591.37804
2024,A810674582,I133189376,Beauty,2,163.77031
2024,A810674582,I133248600,Beauty,3,202.35418
2024,A810674611,I133247364,Beauty,1,274.91309
2024,A810674615,I133278316,Beauty,5,311.71134
2024,A810674619,I133175654,Beauty,1,51.42103
2024,A81064382,I133126320,Beauty,4,474.20276
2024,A810674774,I133108380,Beauty,2,142.41526
2024,A810674876,I133161274,Beauty,3,133.65607
2024,A810674876,I133266027,Beauty,1,37.37737
2024,A810674900,I133198346,Beauty,2,118.45417
2024,A810674900,I133273495,Beauty,1,78.9051
2024,A810674970,I133255041,Beauty,1,76.56449
2024,A810675023,I133177202,Beauty,1,49.34585
2024,A810675023,I133253881,Beauty,2,154.432
2024,A810675080,I133273338,Beauty,1,37.37737
2024,A810675096,I133210930,Beauty,2,126.80315
2024,A810675108,I133085377,Beauty,1,79.07401
2024,A810675108,I133235337,Beauty,1,59.14263
2024,A810675154,I133143027,Beauty,1,59.23915
2024,A810675259,I133075909,Beauty,1,72.99325
2024,A810675269,I133077392,Beauty,2,116.45138
2024,A810675269,I133228366,Beauty,1,57.16397
2024,A810675284,I133223093,Beauty,1,77.86751
2024,A81064440,I133165841,Beauty,1,49.24933
2024,A810675314,I133077814,Beauty,2,116.45138
2024,A810675314,I133083979,Beauty,1,79.07401
2024,A810675316,I133083635,Beauty,1,77.14361
2024,A810675391,I133180007,Beauty,1,65.70599
2024,A810675407,I133084989,Beauty,2,106.60634
2024,A810675520,I133162311,Beauty,3,205.90129
2024,A810675606,I133085285,Beauty,2,158.14802
2024,A810675636,I133119183,Beauty,1,69.10832
2024,A810675636,I133258739,Beauty,1,59.31154
2024,A810675652,I133185265,Beauty,1,63.38951
2024,A810675719,I133186119,Beauty,1,65.70599
2024,A810675722,I133249302,Beauty,2,95.72371
2024,A810675748,I133133790,Beauty,2,308.35727
2024,A810675748,I133256209,Beauty,5,341.72906
2024,A810675748,I133271509,Beauty,4,236.06379
2024,A810675793,I133143366,Beauty,3,142.367
2024,A810675793,I133237123,Beauty,3,111.55299
2024,A810675793,I133276157,Beauty,3,180.92674
2024,A810675797,I133161346,Beauty,2,128.15443
2024,A810675846,I133182880,Beauty,3,209.15884
2024,A810675872,I133217640,Beauty,1,65.58534
2024,A810675872,I133251668,Beauty,2,153.10485
2024,A810675872,I133260294,Beauty,3,201.17181
2024,A810675897,I133192474,Beauty,2,148.1582
2024,A810676049,I133112550,Beauty,1,235.36402
2024,A810676167,I133180088,Beauty,5,371.28831
2024,A810676174,I133198987,Beauty,1,294.69969
2024,A810676174,I133248282,Beauty,4,292.19017
2024,A81064530,I133168059,Beauty,1,49.24933
2024,A810676351,I133140850,Beauty,2,131.38785
2024,A810676429,I133180257,Beauty,5,361.08132
2024,A810676429,I133255147,Beauty,3,196.12864
2024,A81064565,I133127182,Beauty,1,153.34615
2024,A81064565,I133222502,Beauty,2,148.10994
2024,A810676583,I133104159,Beauty,1,82.09026
2024,A81064572,I133180260,Beauty,2,126.89967
2024,A810676627,I133085344,Beauty,3,193.64325
2024,A810676772,I133165630,Beauty,1,49.24933
2024,A810676808,I133196810,Beauty,3,160.80232
2024,A810676845,I133176761,Beauty,2,95.41002
2024,A810676867,I133119126,Beauty,2,278.84628
2024,A810676975,I133122102,Beauty,1,65.58534
2024,A810677035,I133085813,Beauty,2,106.77525
2024,A810677075,I133212395,Beauty,1,789.17165
2024,A810677098,I133168504,Beauty,2,108.56087
2024,A810677098,I133272787,Beauty,1,37.37737
2024,A810677098,I133272788,Beauty,1,59.14263
2024,A810677153,I133096221,Beauty,1,69.20484
2024,A81064626,I133079945,Beauty,2,131.38785
2024,A81064626,I133228151,Electronics,1,749.62258
2024,A81064642,I133166226,Beauty,2,138.21664
2024,A810677342,I133279330,Beauty,1,72.99325
2024,A810677344,I133213918,Beauty,5,450.12102
2024,A810677344,I133241031,Beauty,5,568.64758
2024,A810677344,I133250576,Beauty,6,433.15763
2024,A810677354,I133162393,Beauty,2,101.65969
2024,A81064650,I133186787,Beauty,2,157.97911
2024,A810677419,I133148532,Beauty,11,585.49032
2024,A810677509,I133256778,Beauty,1,59.23915
2024,A810677579,I133167839,Beauty,1,79.07401
2024,A810677590,I133144174,Beauty,1,39.64559
2024,A810677590,I133225601,Beauty,1,51.42103
2024,A810677668,I133225620,Beauty,2,473.6719
2024,A810677996,I133177491,Beauty,3,167.92067
2024,A810677997,I133200253,Beauty,1,54.63032
2024,A810677997,I133225987,Beauty,2,126.48946
2024,A810678030,I133222433,Beauty,2,152.06726
2024,A810678030,I133225624,Beauty,1,69.13245
2024,A81064716,I133166573,Beauty,1,49.24933
2024,A810678149,I133133395,Beauty,2,359.2957
2024,A810678149,I133252538,Beauty,3,217.84564
2024,A810678157,I133183672,Beauty,5,290.91128
2024,A810678157,I133218897,Beauty,4,284.4927
2024,A810678176,I133266875,Beauty,2,157.83433
2024,A810678278,I133275906,Beauty,1,69.03593
2024,A810678306,I133127150,Beauty,2,208.07299
2024,A810678306,I133193176,Beauty,1,72.99325
2024,A81064745,I133090751,Beauty,1,87.03691
2024,A81064745,I133143620,Beauty,2,103.01097
2024,A81064745,I133180356,Beauty,3,142.1257
2024,A81064749,I133127439,Beauty,1,72.99325
2024,A81064749,I133241922,Beauty,5,201.26833
2024,A810678450,I133252764,Beauty,3,213.42985
2024,A810678456,I133228244,Beauty,1,375.75236
2024,A810678603,I133253455,Beauty,1,76.56449
2024,A810678705,I133097278,Beauty,3,183.89473
2024,A810678705,I133174280,Beauty,1,49.44237
2024,A810678716,I133183210,Beauty,1,433.15763
2024,A810678750,I133172407,Beauty,4,260.43509
2024,A810678769,I133083356,Beauty,1,79.07401
2024,A810678770,I133142197,Beauty,1,87.64016
2024,A810678833,I133124067,Beauty,2,138.07186
2024,A810678942,I133159951,Beauty,1,49.24933
2024,A810678942,I133277986,Beauty,3,113.50752
2024,A810678944,I133181935,Beauty,1,65.70599
2024,A810678956,I133171998,Beauty,1,98.78822
2024,A810678956,I133195938,Beauty,1,27.70124
2024,A810679035,I133128394,Beauty,1,235.36402
2024,A810679073,I133116801,Beauty,2,145.9865
2024,A81064823,I133161488,Beauty,2,108.56087
2024,A810679147,I133143515,Beauty,3,155.51785
2024,A810679205,I133076996,Beauty,3,148.03755
2024,A810679205,I133279062,Beauty,2,78.76032
2024,A81064832,I133272380,Beauty,1,128.3716
2024,A810679265,I133251677,Beauty,1,76.56449
2024,A810679430,I133133509,Beauty,2,205.75651
2024,A810679430,I133244252,Beauty,1,274.91309
2024,A81064859,I133246495,Beauty,1,274.91309
2024,A81064859,I133252045,Beauty,2,153.10485
2024,A810679612,I133227344,Beauty,1,395.53896
2024,A810679612,I133227414,Beauty,1,57.35701
2024,A810679647,I133129087,Beauty,1,235.36402
2024,A810679776,I133227953,Beauty,1,395.53896
2024,A810679977,I133259047,Beauty,2,134.69366
2024,A810680039,I133163517,Beauty,1,49.24933
2024,A810680049,I133182267,Beauty,1,63.38951
2024,A81064940,I133077250,Beauty,4,175.81118
2024,A81064940,I133095196,Beauty,2,413.17799
2024,A81064940,I133130981,Beauty,1,90.77706
2024,A81064940,I133193901,Beauty,1,72.99325
2024,A81064940,I133206431,Beauty,2,100.83927
2024,A810680307,I133255143,Beauty,1,76.56449
2024,A810680324,I133276144,Beauty,2,145.9865
2024,A81064942,I133140646,Beauty,5,371.19179
2024,A81064942,I133179233,Beauty,6,335.93786
2024,A81064942,I133193300,Beauty,4,281.42819
2024,A81064942,I133209254,Beauty,2,243.18214
2024,A81064942,I133247074,Beauty,1,92.85224
2024,A81064942,I133260950,Beauty,3,206.28737
2024,A81064947,I133184581,Beauty,2,183.82234
2024,A810680408,I133078571,Beauty,2,131.38785
2024,A810680483,I133251230,Beauty,2,129.43332
2024,A810680500,I133242874,Beauty,1,59.31154
2024,A810680617,I133220115,Beauty,1,62.52083
2024,A810680663,I133266096,Beauty,3,198.37273
2024,A81064987,I133126481,Beauty,3,140.4366
2024,A81064987,I133142828,Beauty,4,205.97368
2024,A810680832,I133252640,Beauty,1,76.56449
2024,A810680861,I133238485,Beauty,1,65.58534
2024,A810680898,I133080443,Beauty,1,77.14361
2024,A810680898,I133186265,Beauty,1,23.74392
2024,A810680898,I133275536,Beauty,1,46.49851
2024,A810680921,I133258422,Electronics,1,294.69969
2024,A81065018,I133089179,Beauty,1,59.14263
2024,A810681112,I133080947,Beauty,1,79.07401
2024,A810681120,I133150087,Beauty,1,74.36866
2024,A810681120,I133267266,Beauty,1,37.37737
2024,A810681141,I133266861,Beauty,1,37.37737
2024,A810681147,I133076731,Beauty,1,102.84206
2024,A810681174,I133186970,Beauty,3,236.16031
2024,A810681174,I133216797,Beauty,1,46.06417
2024,A810681174,I133230354,Beauty,2,272.54835
2024,A810681174,I133241898,Beauty,4,192.05067
2024,A810681174,I133252743,Beauty,4,303.14519
2024,A810681174,I133272219,Beauty,1,37.37737
2024,A810681266,I133159031,Beauty,4,190.67526
2024,A810681309,I133088806,Beauty,1,59.14263
2024,A810681345,I133162277,Beauty,2,108.56087
2024,A810681410,I133278643,Beauty,1,69.03593
2024,A810681430,I133275437,Beauty,1,37.37737
2024,A81065058,I133191428,Beauty,1,59.31154
2024,A81065061,I133087226,Beauty,2,85.80628
2024,A81065061,I133161763,Beauty,1,49.24933
2024,A810681699,I133255021,Beauty,1,72.17283
2024,A810681699,I133255475,Beauty,2,135.87603
2024,A810681718,I133239298,Beauty,1,97.89541
2024,A810681745,I133241293,Beauty,1,78.9051
2024,A810681745,I133270657,Beauty,2,81.02854
2024,A810681833,I133231528,Beauty,1,39.35603
2024,A810681833,I133278790,Beauty,2,124.41428
2024,A810681844,I133228503,Beauty,2,126.36881
2024,A810681846,I133157822,Beauty,3,181.74716
2024,A810681970,I133159313,Beauty,5,265.81608
2024,A810681970,I133208489,Beauty,3,201.65441
2024,A810682015,I133113522,Beauty,1,53.90642
2024,A810682079,I133185164,Beauty,2,114.93119
2024,A810682097,I133250471,Beauty,3,174.84598
2024,A810682163,I133264539,Beauty,1,33.61309
2024,A810682183,I133111149,Beauty,4,279.4254
2024,A810682235,I133271369,Beauty,2,128.15443
2024,A810682242,I133161137,Beauty,1,49.24933
2024,A810682300,I133249565,Beauty,1,76.56449
2024,A810682313,I133244172,Beauty,1,1085.85
2024,A810682391,I133272379,Beauty,2,171.75734
2024,A810682394,I133147121,Beauty,1,39.38016
2024,A810682413,I133122023,Beauty,1,74.17562
2024,A81065152,I133212987,Beauty,1,789.17165
2024,A81065152,I133277028,Beauty,1,60.325
2024,A810682433,I133269793,Beauty,2,128.15443
2024,A810682559,I133196596,Beauty,7,384.53568
2024,A810682597,I133279160,Beauty,1,138.2649
2024,A810682625,I133078863,Beauty,1,69.22897
2024,A810682642,I133076912,Beauty,2,241.3
2024,A810682646,I133262021,Beauty,1,63.29299
2024,A810682650,I133163650,Beauty,1,49.24933
2024,A810682677,I133212227,Beauty,1,591.37804
2024,A810682847,I133144013,Beauty,2,116.49964
2024,A810682967,I133162382,Beauty,4,239.34547
2024,A810682967,I133262948,Beauty,2,149.1234
2024,A81065210,I133186423,Beauty,2,102.74554
2024,A81065210,I133251431,Beauty,1,76.56449
2024,A81065210,I133273541,Beauty,1,78.9051
2024,A810683066,I133094622,Beauty,1,256.93624
2024,A810683085,I133128572,Beauty,2,181.57825
2024,A810683085,I133151951,Beauty,1,78.9051
2024,A810683085,I133184143,Beauty,1,102.89032
2024,A81065225,I133090833,Beauty,1,59.14263
2024,A810683222,I133153549,Beauty,1,78.9051
2024,A810683350,I133128564,Beauty,1,235.36402
2024,A810683362,I133095137,Beauty,1,69.22897
2024,A810683401,I133142091,Beauty,1,59.23915
2024,A810683563,I133212084,Beauty,1,789.17165
2024,A810683621,I133141198,Beauty,1,43.65117
2024,A810683621,I133230791,Beauty,1,33.42005
2024,A810683621,I133275177,Beauty,2,122.43562
2024,A810683633,I133246505,Beauty,1,274.91309
2024,A81065284,I133162161,Beauty,1,49.24933
2024,A810683800,I133161714,Beauty,1,49.24933
2024,A810683840,I133215852,Beauty,1,59.23915
2024,A810683852,I133162294,Beauty,2,108.56087
2024,A810683914,I133223292,Beauty,2,157.97911
2024,A810683926,I133258024,Beauty,1,53.30317
2024,A81065303,I133199622,Beauty,1,276.69871
2024,A81065318,I133258629,Beauty,6,357.46182
2024,A810684218,I133128990,Beauty,2,470.72804
2024,A810684224,I133272641,Beauty,2,118.28526
2024,A810684232,I133141809,Beauty,4,243.18214
2024,A81065362,I133161786,Beauty,2,108.56087
2024,A810684717,I133159584,Beauty,2,108.56087
2024,A810684752,I133080435,Beauty,2,128.32334
2024,A810684752,I133191100,Beauty,4,263.47547
2024,A810684752,I133235590,Beauty,3,188.60008
2024,A810684752,I133254412,Beauty,2,80.90789
2024,A810684774,I133210359,Beauty,1,177.81397
2024,A810684789,I133079882,Beauty,2,156.21762
2024,A810684789,I133218285,Beauty,1,78.9051
2024,A810684789,I133256167,Beauty,2,127.98552
2024,A810684996,I133090638,Beauty,1,59.14263
2024,A81065410,I133132515,Beauty,3,155.25242
2024,A810685040,I133180359,Beauty,2,51.44516
2024,A810685043,I133085822,Beauty,1,177.81397
2024,A810685043,I133228462,Beauty,2,143.98371
2024,A810685046,I133185934,Beauty,4,270.64208
2024,A810685101,I133147639,Beauty,1,59.23915
2024,A810685108,I133147424,Beauty,1,87.64016
2024,A810685235,I133104756,Beauty,1,47.46371
2024,A810685241,I133254966,Beauty,1,76.56449
2024,A810685244,I133279966,Beauty,2,157.83433
2024,A810685294,I133253453,Beauty,2,152.23617
2024,A810685334,I133182276,Beauty,1,63.38951
2024,A810685334,I133196717,Beauty,1,56.82615
2024,A810685336,I133150251,Beauty,1,87.64016
2024,A810685370,I133095952,Beauty,1,74.36866
2024,A810685370,I133163484,Beauty,8,504.92025
2024,A810685370,I133235422,Beauty,3,152.67051
2024,A810685370,I133245493,Beauty,2,99.87407
2024,A810685370,I133252855,Beauty,2,121.8565
2024,A81065448,I133074865,Beauty,2,118.28526
